,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
7594,9854755,50730414,Entire home/apt,,Penha de Fran�a,15,5.0,2,1.0,1.0,46.0,,38.72945,-9.131692,2016-06-02 17:07:48.241589
7595,9855018,23601137,Entire home/apt,,S�o Vicente,4,5.0,5,2.0,2.0,69.0,3.0,38.717992,-9.131397,2016-06-02 13:32:41.448813
7596,9855061,50731781,Entire home/apt,,Santa Maria Maior,18,5.0,6,3.0,2.0,71.0,3.0,38.716346,-9.136861,2016-06-02 13:26:20.345137
7597,9856835,34305415,Private room,,Santa Maria Maior,1,,2,1.0,,13.0,1.0,38.719644,-9.135538,2016-06-02 13:44:13.020900
7598,9857977,1549585,Entire home/apt,,Arroios,15,4.0,4,1.0,1.0,48.0,3.0,38.720259,-9.133423,2016-06-02 12:11:09.398092
7599,9858970,914126,Entire home/apt,,Arroios,5,5.0,9,4.0,3.0,183.0,3.0,38.724038,-9.133181,2016-06-02 13:11:26.776139
7600,9859651,3539350,Entire home/apt,,Miseric�rdia,10,5.0,5,2.0,1.0,62.0,2.0,38.712211,-9.146481,2016-06-02 14:18:26.615399
7601,9862450,10058743,Entire home/apt,,Miseric�rdia,3,4.5,6,3.0,1.0,74.0,2.0,38.7098,-9.147126,2016-06-02 16:34:46.120566
7602,9863118,50763131,Entire home/apt,,Miseric�rdia,2,,3,2.0,2.0,55.0,3.0,38.71264,-9.146981,2016-06-02 15:31:19.385395
7603,9865296,50772683,Entire home/apt,,Santo Ant�nio,0,,4,1.0,,92.0,3.0,38.717585,-9.151769,2016-06-02 16:26:42.087959
7604,9872875,50805795,Entire home/apt,,Arroios,3,5.0,4,1.0,1.0,40.0,2.0,38.722677,-9.133544,2016-06-02 16:05:54.118787
7605,9873812,50809127,Entire home/apt,,Penha de Fran�a,1,,5,2.0,1.0,52.0,1.0,38.735948,-9.128245,2016-06-02 11:00:27.607459
7606,9876342,19935897,Private room,,S�o Vicente,25,4.5,2,1.0,,23.0,2.0,38.720088,-9.122633,2016-06-02 12:34:02.575312
7607,9876562,15477378,Entire home/apt,,S�o Domingos de Benfica,0,,6,2.0,1.0,74.0,2.0,38.752759,-9.172869,2016-06-02 14:23:03.098662
7608,9876694,50819714,Entire home/apt,,Campo de Ourique,9,5.0,4,1.0,1.0,74.0,3.0,38.714517,-9.164541,2016-06-02 14:38:17.880800
7609,9877505,50534637,Private room,,Arroios,0,,2,1.0,1.0,103.0,4.0,38.732745,-9.136376,2016-06-02 12:02:34.513936
7610,9879018,2169711,Entire home/apt,,Estrela,0,,4,2.0,2.0,149.0,3.0,38.711262,-9.155889,2016-06-02 14:50:07.975429
7611,9879350,40212400,Entire home/apt,,S�o Vicente,0,,4,1.0,1.0,80.0,2.0,38.715059,-9.129722,2016-06-02 13:01:50.201520
7612,9891820,25191280,Private room,,Benfica,0,,2,1.0,2.0,87.0,1.0,38.752115,-9.200004,2016-06-02 14:01:01.369129
7613,9892173,7665008,Entire home/apt,,Miseric�rdia,1,,7,3.0,2.0,80.0,5.0,38.709163,-9.146987,2016-06-02 12:45:21.920124
7614,9894726,5831046,Entire home/apt,,Campo de Ourique,4,4.5,6,3.0,2.0,75.0,3.0,38.717213,-9.164868,2016-06-02 11:11:34.505179
7615,9895119,50896149,Shared room,,Santo Ant�nio,2,,8,1.0,0.0,19.0,1.0,38.71876,-9.141471,2016-06-02 10:42:25.030043
7616,9895853,21835003,Entire home/apt,,Parque das Na��es,9,4.5,7,3.0,2.0,87.0,2.0,38.76105,-9.099659,2016-06-02 13:34:45.346122
7617,9896158,3897446,Entire home/apt,,S�o Vicente,0,,4,1.0,1.0,69.0,1.0,38.716664,-9.118566,2016-06-02 15:21:07.707398
7618,9896483,2169711,Entire home/apt,,Estrela,0,,6,3.0,2.0,149.0,3.0,38.71332,-9.153743,2016-06-02 16:20:56.945590
7619,9896506,3897446,Entire home/apt,,Santa Maria Maior,0,,5,2.0,1.0,80.0,1.0,38.712548,-9.128636,2016-06-02 10:50:35.727844
7620,9897878,50897719,Entire home/apt,,S�o Domingos de Benfica,6,5.0,6,2.0,2.0,81.0,2.0,38.739386,-9.160049,2016-06-02 13:11:51.797125
7621,9898524,14841030,Entire home/apt,,Alvalade,0,,6,2.0,2.0,115.0,1.0,38.756417,-9.150037,2016-06-02 12:31:47.886738
7622,9898798,42773836,Entire home/apt,,Santo Ant�nio,5,3.5,1,0.0,1.0,33.0,2.0,38.716978,-9.144999,2016-06-02 17:31:29.183408
7623,9899855,1714073,Entire home/apt,,Santo Ant�nio,6,5.0,4,1.0,,48.0,2.0,38.719807,-9.141367,2016-06-02 11:38:04.626177
7624,9900792,34814526,Entire home/apt,,Arroios,3,4.5,5,2.0,1.0,52.0,2.0,38.720722,-9.139202,2016-06-02 12:45:17.272102
7625,9900938,49275964,Private room,,Alc�ntara,1,,2,1.0,1.0,40.0,2.0,38.704425,-9.177107,2016-06-02 11:52:02.211824
7626,9901045,25191280,Private room,,Benfica,0,,2,1.0,2.0,44.0,1.0,38.749468,-9.20082,2016-06-02 17:55:35.304681
