,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
40,229215,1196961,Entire home/apt,,Reykjav�kurborg,18,5.0,3,2.0,1.0,135.0,2.0,64.147701,-21.958816,2016-04-24 15:37:24.207805
41,235357,1232997,Private room,,Reykjav�kurborg,69,5.0,2,1.0,1.0,70.0,1.0,64.139135,-21.936213,2016-04-24 15:14:30.788331
42,235358,1232997,Private room,,Reykjav�kurborg,105,5.0,2,1.0,1.0,70.0,1.0,64.138864,-21.935213,2016-04-24 17:19:39.872976
43,236486,258803,Entire home/apt,,Reykjav�kurborg,43,5.0,4,1.0,1.0,110.0,5.0,64.146338,-21.926349,2016-04-24 15:54:49.653005
44,236515,258803,Entire home/apt,,Reykjav�kurborg,16,5.0,8,3.0,2.0,213.0,5.0,64.144812,-21.924454,2016-04-24 17:09:08.668400
45,260905,1369024,Private room,,Reykjav�kurborg,334,5.0,3,1.0,,78.0,1.0,64.141403,-21.915577,2016-04-24 16:37:49.843188
46,261796,1373461,Entire home/apt,,Reykjav�kurborg,1,,6,2.0,2.0,462.0,2.0,64.143355,-21.921998,2016-04-24 16:32:32.888628
47,272424,1425830,Private room,,Reykjav�kurborg,23,5.0,2,1.0,1.0,98.0,2.0,64.145824,-21.956251,2016-04-24 17:20:06.108987
48,284933,1483357,Private room,,Reykjav�kurborg,8,5.0,3,1.0,1.0,65.0,1.0,64.144688,-21.962188,2016-04-24 15:46:33.414270
49,288197,1474425,Entire home/apt,,Reykjav�kurborg,40,5.0,8,4.0,2.0,185.0,3.0,64.134615,-21.948338,2016-04-24 16:47:03.996421
50,299301,1542332,Entire home/apt,,Reykjav�kurborg,19,5.0,4,1.0,1.0,110.0,8.0,64.139844,-21.917949,2016-04-24 15:58:57.463291
51,318339,1633587,Private room,,Reykjav�kurborg,46,5.0,2,1.0,,58.0,3.0,64.141268,-21.915166,2016-04-24 16:58:01.278759
52,321687,1647255,Entire home/apt,,Reykjav�kurborg,6,4.5,5,1.0,1.0,107.0,2.0,64.135562,-21.908978,2016-04-24 17:38:57.028748
